id_old,jad_id,books_old,chapters_old,verses_old,books_new,chapters_new,verses_new,full_match_book,full_match_chapter,full_match_verse,partial_match_book,partial_match_chapter,partial_match_verse,all_found_books,all_found_chapters,all_found_verses
467,jad_occurrence__467,"[49, 49, 52]","[19, 21, 27]","['Ioannes 19:15', 'Matthaeus 21:38', 'Matthaeus 27:25']","[49, 49, 52]","[19, 21, 27]","['Ioannes 19:15', 'Matthaeus 21:38', 'Matthaeus 27:25']",True,True,True,True,True,True,True,True,True
468,jad_occurrence__468,"[2, 49, 52, 59]","[1, 11, 23, 32]","['Exodus 32:32', 'Ioannes 11:48', 'Matthaeus 23:2', 'Philippenses 1:18']","[2, 49, 52, 59]","[1, 11, 23, 32]","['Exodus 32:32', 'Ioannes 11:48', 'Matthaeus 23:2', 'Philippenses 1:18']",True,True,True,True,True,True,True,True,True
470,jad_occurrence__470,"[49, 53, 75]","[1, 12, 27]","['Actus Apostolorum 12:1', 'Apocalypsis 1:9', 'Matthaeus 27:50']",[49],[27],['Matthaeus 27:50'],False,False,False,True,True,True,False,False,False
472,jad_occurrence__472,"[12, 23, 37]","[2, 3, 10]","['2 Regum 2:24', 'Amos 3:8', 'Psalmi 10:7']","[12, 23, 37]","[2, 3, 10]","['2 Regum 2:24', 'Amos 3:8', 'Psalmi 10:7']",True,True,True,True,True,True,True,True,True
473,jad_occurrence__473,[51],[23],['Lucas 23:28'],[51],[23],['Lucas 23:28'],True,True,True,True,True,True,True,True,True
475,jad_occurrence__475,"[52, 53, 75]","[1, 7, 21]","['Actus Apostolorum 7:54', 'Apocalypsis 1:9', 'Ioannes 21:22']","[52, 53, 53, 75]","[1, 7, 12, 21]","['Actus Apostolorum 12:1', 'Actus Apostolorum 7:54', 'Apocalypsis 1:9', 'Ioannes 21:22']",False,False,False,True,True,True,True,True,True
476,jad_occurrence__476,"[34, 34, 52, 52]","[9, 9, 9, 19]","['Daniel 9:26', 'Daniel 9:26', 'Ioannes 19:15', 'Ioannes 9:29']","[34, 34, 52, 52]","[9, 9, 9, 19]","['Daniel 9:26', 'Daniel 9:26', 'Ioannes 19:15', 'Ioannes 9:29']",True,True,True,True,True,True,True,True,True
478,jad_occurrence__478,"[49, 50, 52]","[11, 15, 27]","['Ioannes 11:43', 'Marcus 15:33', 'Matthaeus 27:50']","[45, 49]","[14, 27]","['Matthaeus 27:50', 'Zacharias 14:2']",False,False,False,True,True,True,False,False,False
479,jad_occurrence__479,[30],[41],['Ieremias 41:1'],"[29, 30]","[7, 41]","['Ieremias 41:1', 'Isaias 7:14']",False,False,False,True,True,True,True,True,True
481,jad_occurrence__481,[1],[19],['Genesis 19:24'],"[2, 49, 49]","[20, 24, 27]","['Exodus 20:9', 'Matthaeus 24:2', 'Matthaeus 27:50']",False,False,False,False,False,False,False,False,False
482,jad_occurrence__482,"[29, 29]","[3, 3]","['Isaias 3:6', 'Isaias 3:7']",[29],[3],['Isaias 3:6'],False,False,False,True,True,True,True,True,False
483,jad_occurrence__483,"[45, 49]","[11, 27]","['Matthaeus 27:50', 'Zacharias 11:1']","[45, 49]","[11, 27]","['Matthaeus 27:50', 'Zacharias 11:1']",True,True,True,True,True,True,True,True,True
484,jad_occurrence__484,"[37, 50]","[3, 16]","['Amos 3:6', 'Marcus 16:15']","[37, 50]","[3, 16]","['Amos 3:6', 'Marcus 16:15']",True,True,True,True,True,True,True,True,True
485,jad_occurrence__485,[29],[61],['Isaias 61:1'],[29],[61],['Isaias 61:1'],True,True,True,True,True,True,True,True,True
486,jad_occurrence__486,[49],[24],['Matthaeus 24:2'],"[29, 49]","[24, 33]","['Isaias 33:23', 'Matthaeus 24:2']",False,False,False,True,True,True,True,True,True
487,jad_occurrence__487,"[23, 29, 49, 52]","[19, 27, 51, 75]","['Ioannes 19:15', 'Isaias 51:17', 'Matthaeus 27:22', 'Psalmi 75:8']","[23, 29, 52]","[19, 51, 75]","['Ioannes 19:15', 'Isaias 51:17', 'Psalmi 75:8']",False,False,False,True,True,True,False,False,False
488,jad_occurrence__488,[29],[66],['Isaias 66:10'],[29],[66],['Isaias 66:10'],True,True,True,True,True,True,True,True,True
489,jad_occurrence__489,"[29, 49]","[23, 66]","['Isaias 66:6', 'Matthaeus 23:38']","[29, 49]","[23, 66]","['Isaias 66:6', 'Matthaeus 23:38']",True,True,True,True,True,True,True,True,True
490,jad_occurrence__490,"[6, 29]","[7, 65]","['Isaias 65:10', 'Josue 7:26']","[6, 29, 29]","[7, 65, 65]","['Isaias 65:10', 'Isaias 65:11', 'Josue 7:26']",False,False,False,True,True,True,True,True,True
491,jad_occurrence__491,"[6, 6]","[7, 8]","['Josue 7:0', 'Josue 8:0']","[6, 35]","[2, 7]","['Josue 7:25', 'Osee 2:15']",False,False,False,True,True,False,True,False,False
492,jad_occurrence__492,"[37, 49]","[6, 8]","['Amos 6:7', 'Matthaeus 8:22']","[37, 37, 37, 49]","[6, 6, 6, 8]","['Amos 6:7', 'Amos 6:8', 'Amos 6:9', 'Matthaeus 8:22']",False,False,False,True,True,True,True,True,True
493,jad_occurrence__493,"[4, 12, 30, 33]","[13, 25, 33, 41]","['2 Regum 25:9', 'Ezechiel 33:21', 'Ieremias 41:1', 'Numeri 13:0']","[4, 12, 30, 33]","[13, 25, 33, 41]","['2 Regum 25:8', 'Ezechiel 33:21', 'Ieremias 41:0', 'Numeri 13:0']",True,True,False,True,True,True,True,True,False
495,jad_occurrence__495,"[29, 43, 49, 49]","[1, 1, 7, 25]","['Isaias 1:10', 'Matthaeus 25:41', 'Matthaeus 7:24', 'Sophonias 1:14']","[29, 43, 49, 49]","[1, 1, 7, 25]","['Isaias 1:10', 'Matthaeus 25:41', 'Matthaeus 7:24', 'Sophonias 1:14']",True,True,True,True,True,True,True,True,True
496,jad_occurrence__496,"[34, 43, 43]","[1, 1, 13]","['Daniel 13:56', 'Sophonias 1:11', 'Sophonias 1:12']","[34, 43, 43, 43]","[1, 1, 1, 13]","['Daniel 13:56', 'Sophonias 1:11', 'Sophonias 1:12', 'Sophonias 1:13']",False,False,False,True,True,True,True,True,True
497,jad_occurrence__497,"[23, 23, 45]","[14, 40, 123]","['Psalmi 123:1', 'Psalmi 40:2', 'Zacharias 14:12']","[23, 23, 45]","[14, 40, 123]","['Psalmi 123:1', 'Psalmi 40:2', 'Zacharias 14:12']",True,True,True,True,True,True,True,True,True
498,jad_occurrence__498,[55],[15],['1 Corinthios 15:32'],[55],[15],['1 Corinthios 15:32'],True,True,True,True,True,True,True,True,True
499,jad_occurrence__499,[49],[23],['Matthaeus 23:8'],"[49, 54]","[12, 23]","['Matthaeus 23:8', 'Romanos 12:1']",False,False,False,True,True,True,True,True,True
500,jad_occurrence__500,"[23, 52]","[8, 18]","['Ioannes 8:44', 'Psalmi 18:45']","[12, 17, 18, 23, 52]","[2, 3, 8, 18, 25]","['2 Regum 25:0', 'Esdras 3:0', 'Ioannes 8:44', 'Nehemias 2:0', 'Psalmi 18:45']",False,False,False,True,True,True,True,True,True
501,jad_occurrence__501,"[9, 23]","[2, 21]","['1 Samuel 2:10', 'Psalmi 21:10']","[5, 23]","[21, 29]","['Deuteronomium 29:28', 'Psalmi 21:10']",False,False,False,True,True,True,False,False,False
503,jad_occurrence__503,"[23, 49, 50, 52, 52]","[1, 8, 10, 15, 55]","['Ioannes 10:30', 'Ioannes 8:42', 'Marcus 1:15', 'Matthaeus 15:24', 'Psalmi 55:13']","[23, 49, 52, 52, 75]","[2, 8, 10, 15, 55]","['Apocalypsis 2:5', 'Ioannes 10:30', 'Ioannes 8:42', 'Matthaeus 15:24', 'Psalmi 55:13']",False,False,False,True,True,True,False,False,False
504,jad_occurrence__504,"[29, 29]","[42, 42]","['Isaias 42:15', 'Isaias 42:15']","[29, 29]","[41, 41]","['Isaias 41:15', 'Isaias 41:18']",True,False,False,True,False,False,True,False,False
505,jad_occurrence__505,[29],[58],['Isaias 58:1'],[29],[58],['Isaias 58:1'],True,True,True,True,True,True,True,True,True
506,jad_occurrence__506,[29],[58],['Isaias 58:1'],[29],[58],['Isaias 58:1'],True,True,True,True,True,True,True,True,True
507,jad_occurrence__507,"[23, 40]","[1, 80]","['Micheas 1:6', 'Psalmi 80:13']","[23, 35, 35]","[2, 2, 80]","['Osee 2:12', 'Osee 2:12', 'Psalmi 80:13']",False,False,False,True,True,True,False,False,False
508,jad_occurrence__508,"[9, 23, 49]","[1, 16, 27]","['1 Samuel 1:22', 'Matthaeus 27:25', 'Psalmi 16:5']","[9, 23, 49]","[1, 16, 27]","['1 Samuel 1:22', 'Matthaeus 27:25', 'Psalmi 16:5']",True,True,True,True,True,True,True,True,True
510,jad_occurrence__510,"[40, 40, 40]","[3, 3, 3]","['Micheas 3:1', 'Micheas 3:4', 'Micheas 3:5']",[],[],[],False,False,False,False,False,False,False,False,False
512,jad_occurrence__512,[],[],[],"[49, 49, 54]","[11, 23, 23]","['Matthaeus 23:38', 'Matthaeus 23:39', 'Romanos 11:26']",False,False,False,False,False,False,True,True,True
513,jad_occurrence__513,[51],[19],['Lucas 19:42'],[],[],[],False,False,False,False,False,False,False,False,False
514,jad_occurrence__514,"[12, 23, 30]","[25, 25, 78]","['2 Regum 25:9', 'Ieremias 25:9', 'Psalmi 78:49']","[23, 30]","[25, 78]","['Ieremias 25:9', 'Psalmi 78:49']",False,False,False,True,True,True,False,True,False
518,jad_occurrence__518,"[23, 49]","[23, 87]","['Matthaeus 23:38', 'Psalmi 87:1']","[23, 49]","[23, 87]","['Matthaeus 23:38', 'Psalmi 87:1']",True,True,True,True,True,True,True,True,True
519,jad_occurrence__519,"[45, 45, 45, 45, 45]","[11, 11, 11, 11, 11]","['Zacharias 11:1', 'Zacharias 11:3', 'Zacharias 11:3', 'Zacharias 11:4', 'Zacharias 11:5']",[],[],[],False,False,False,False,False,False,False,False,False
520,jad_occurrence__520,"[49, 49, 52, 52]","[7, 8, 11, 11]","['Ioannes 11:48', 'Ioannes 11:49', 'Matthaeus 7:22', 'Matthaeus 8:12']","[49, 49, 52, 52]","[7, 8, 11, 11]","['Ioannes 11:48', 'Ioannes 11:49', 'Matthaeus 7:22', 'Matthaeus 8:12']",True,True,True,True,True,True,True,True,True
521,jad_occurrence__521,"[39, 51, 53, 54]","[2, 4, 6, 24]","['Actus Apostolorum 2:38', 'Ionas 4:9', 'Lucas 24:46', 'Romanos 6:3']","[39, 51, 53, 54]","[2, 4, 6, 24]","['Actus Apostolorum 2:38', 'Ionas 4:9', 'Lucas 24:46', 'Romanos 6:3']",True,True,True,True,True,True,True,True,True
523,jad_occurrence__523,"[40, 40]","[3, 3]","['Micheas 3:1', 'Micheas 3:5']","[40, 40, 40]","[3, 3, 3]","['Micheas 3:1', 'Micheas 3:2', 'Micheas 3:5']",False,False,False,True,True,True,True,True,True
524,jad_occurrence__524,"[23, 29, 49, 55]","[9, 10, 21, 103]","['1 Corinthios 10:17', 'Isaias 9:6', 'Matthaeus 21:38', 'Psalmi 103:9']","[23, 29, 40, 49, 55]","[7, 9, 10, 21, 103]","['1 Corinthios 10:17', 'Isaias 9:6', 'Matthaeus 21:39', 'Micheas 7:8', 'Psalmi 103:9']",False,False,False,True,True,True,True,True,False
525,jad_occurrence__525,"[40, 49, 49]","[5, 22, 27]","['Matthaeus 22:16', 'Matthaeus 27:30', 'Micheas 5:2']","[40, 49, 49]","[5, 22, 27]","['Matthaeus 22:16', 'Matthaeus 27:30', 'Micheas 5:2']",True,True,True,True,True,True,True,True,True
526,jad_occurrence__526,[43],[1],['Sophonias 1:11'],[34],[13],['Daniel 13:56'],False,False,False,False,False,False,False,False,False
527,jad_occurrence__527,"[43, 43, 43, 43]","[1, 1, 1, 1]","['Sophonias 1:12', 'Sophonias 1:13', 'Sophonias 1:14', 'Sophonias 1:17']","[43, 43, 43, 43]","[1, 1, 1, 1]","['Sophonias 1:12', 'Sophonias 1:13', 'Sophonias 1:14', 'Sophonias 1:17']",True,True,True,True,True,True,True,True,True
529,jad_occurrence__529,"[9, 45, 51]","[1, 1, 2]","['1 Samuel 2:10', 'Lucas 1:69', 'Zacharias 1:20']","[9, 45, 51]","[1, 1, 2]","['1 Samuel 2:10', 'Lucas 1:69', 'Zacharias 1:20']",True,True,True,True,True,True,True,True,True
530,jad_occurrence__530,"[4, 12, 30, 33, 45]","[8, 14, 24, 25, 40]","['2 Regum 25:8', 'Ezechiel 24:1', 'Ieremias 40:8', 'Numeri 14:29', 'Zacharias 8:20']","[4, 12, 30, 33, 45]","[8, 14, 25, 33, 41]","['2 Regum 25:8', 'Ezechiel 33:21', 'Ieremias 41:1', 'Numeri 14:29', 'Zacharias 8:20']",True,False,False,True,True,True,True,False,False
531,jad_occurrence__531,"[45, 45, 52, 63]","[1, 4, 14, 14]","['1 Timotheum 1:17', 'Ioannes 4:24', 'Zacharias 14:2', 'Zacharias 14:3']","[45, 52, 63]","[1, 4, 14]","['1 Timotheum 1:17', 'Ioannes 4:24', 'Zacharias 14:2']",False,False,False,True,True,True,True,True,False
532,jad_occurrence__532,"[23, 23, 45]","[14, 40, 123]","['Psalmi 123:1', 'Psalmi 40:2', 'Zacharias 14:12']","[23, 23, 45]","[14, 40, 123]","['Psalmi 123:1', 'Psalmi 40:2', 'Zacharias 14:12']",True,True,True,True,True,True,True,True,True
533,jad_occurrence__533,"[29, 49, 49]","[18, 18, 58]","['Isaias 58:3', 'Matthaeus 18:31', 'Matthaeus 18:32']","[29, 49, 49, 49]","[18, 18, 18, 58]","['Isaias 58:3', 'Matthaeus 18:31', 'Matthaeus 18:32', 'Matthaeus 18:34']",False,False,False,True,True,True,True,True,True
534,jad_occurrence__534,"[29, 37]","[5, 8]","['Amos 8:11', 'Isaias 5:13']","[29, 37]","[5, 8]","['Amos 8:11', 'Isaias 5:13']",True,True,True,True,True,True,True,True,True
535,jad_occurrence__535,"[29, 57]","[3, 5]","['Galatas 5:15', 'Isaias 3:5']",[57],[5],['Galatas 5:15'],False,False,False,True,True,True,False,False,False
538,jad_occurrence__538,"[29, 33, 33]","[3, 21, 33]","['Ezechiel 21:14', 'Ezechiel 33:12', 'Isaias 3:26']","[29, 33, 33]","[3, 21, 33]","['Ezechiel 21:14', 'Ezechiel 33:12', 'Isaias 3:26']",True,True,True,True,True,True,True,True,True
540,jad_occurrence__540,[29],[6],['Isaias 6:5'],[29],[6],['Isaias 6:5'],True,True,True,True,True,True,True,True,True
543,jad_occurrence__543,[29],[59],['Isaias 59:19'],[],[],[],False,False,False,False,False,False,False,False,False
544,jad_occurrence__544,[51],[21],['Lucas 21:22'],[],[],[],False,False,False,False,False,False,False,False,False
545,jad_occurrence__545,[29],[65],['Isaias 65:1'],[29],[65],['Isaias 65:1'],True,True,True,True,True,True,True,True,True
547,jad_occurrence__547,[34],[9],['Daniel 9:24'],[34],[9],['Daniel 9:24'],True,True,True,True,True,True,True,True,True
548,jad_occurrence__548,"[1, 5, 23, 49, 52, 54, 59]","[2, 6, 19, 27, 32, 37, 94]","['Deuteronomium 32:28', 'Genesis 37:28', 'Ioannes 19:15', 'Matthaeus 27:9', 'Philippenses 2:7', 'Psalmi 94:1', 'Romanos 6:10']","[1, 5, 23, 49, 52, 59]","[2, 19, 27, 32, 37, 94]","['Deuteronomium 32:28', 'Genesis 37:28', 'Ioannes 19:15', 'Matthaeus 27:9', 'Philippenses 2:7', 'Psalmi 94:1']",False,False,False,True,True,True,False,False,False
549,jad_occurrence__549,"[2, 6, 49]","[1, 12, 27]","['Exodus 12:1', 'Josue 1:1', 'Matthaeus 27:24']","[2, 6, 49]","[3, 12, 27]","['Exodus 12:1', 'Josue 3:14', 'Matthaeus 27:50']",True,False,False,True,True,True,True,False,False
550,jad_occurrence__550,"[1, 23, 23, 23, 25, 28, 28, 29, 30, 33, 33, 49, 49, 49, 49, 49, 50, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 52, 52, 56, 56, 57, 57]","[3, 4, 5, 5, 5, 6, 6, 7, 8, 9, 10, 11, 11, 12, 12, 12, 15, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 23, 25, 64, 105, 106, 141]","['2 Corinthios 12:21', '2 Corinthios 6:2', 'Ecclesiastes 9:10', 'Ecclesiasticus 11:27', 'Ecclesiasticus 7:40', 'Ezechiel 5:1', 'Ezechiel 5:12', 'Galatas 4:19', 'Galatas 6:10', 'Genesis 3:19', 'Ieremias 8:7', 'Ioannes 12:35', 'Ioannes 15:5', 'Isaias 64:1', 'Lucas 10:16', 'Lucas 19:38', 'Lucas 19:39', 'Lucas 19:40', 'Lucas 19:41', 'Lucas 19:42', 'Lucas 19:43', 'Lucas 19:44', 'Lucas 19:46', 'Lucas 19:47', 'Marcus 11:17', 'Matthaeus 12:36', 'Matthaeus 18:24', 'Matthaeus 23:37', 'Matthaeus 25:41', 'Matthaeus 5:25', 'Psalmi 105:27', 'Psalmi 106:4', 'Psalmi 141:2']","[1, 12, 23, 23, 23, 25, 29, 30, 33, 49, 49, 49, 49, 49, 49, 49, 49, 49, 51, 51, 51, 51, 51, 52, 52, 58]","[1, 1, 2, 3, 5, 5, 5, 5, 6, 7, 8, 12, 12, 12, 19, 19, 21, 21, 23, 24, 26, 27, 27, 106, 109, 146]","['2 Regum 2:23', 'Ecclesiastes 7:40', 'Ephesios 5:14', 'Ezechiel 5:1', 'Genesis 3:19', 'Ieremias 8:7', 'Ioannes 12:13', 'Ioannes 12:35', 'Isaias 5:7', 'Lucas 19:38', 'Lucas 19:42', 'Lucas 1:68', 'Lucas 1:78', 'Lucas 21:20', 'Matthaeus 12:36', 'Matthaeus 21:13', 'Matthaeus 23:37', 'Matthaeus 24:2', 'Matthaeus 26:68', 'Matthaeus 27:42', 'Matthaeus 27:50', 'Matthaeus 5:25', 'Matthaeus 6:15', 'Psalmi 106:4', 'Psalmi 109:14', 'Psalmi 146:4']",False,False,False,True,True,True,False,False,False
551,jad_occurrence__551,"[23, 52, 64]","[2, 11, 53]","['2 Timotheum 2:4', 'Ioannes 11:48', 'Psalmi 53:5']","[23, 52, 64]","[2, 11, 53]","['2 Timotheum 2:4', 'Ioannes 11:48', 'Psalmi 53:5']",True,True,True,True,True,True,True,True,True
553,jad_occurrence__553,"[49, 49, 49, 49, 49]","[26, 26, 26, 26, 26]","['Matthaeus 26:52', 'Matthaeus 26:53', 'Matthaeus 26:53', 'Matthaeus 26:54', 'Matthaeus 26:55']","[49, 49, 49]","[26, 26, 26]","['Matthaeus 26:52', 'Matthaeus 26:53', 'Matthaeus 26:55']",False,False,False,True,True,True,True,True,False
554,jad_occurrence__554,[53],[4],['Actus Apostolorum 4:29'],[53],[4],['Actus Apostolorum 4:29'],True,True,True,True,True,True,True,True,True
555,jad_occurrence__555,[49],[22],['Matthaeus 22:5'],"[49, 49, 49, 49, 49, 49, 49]","[22, 22, 22, 22, 22, 22, 22]","['Matthaeus 22:10', 'Matthaeus 22:11', 'Matthaeus 22:5', 'Matthaeus 22:6', 'Matthaeus 22:7', 'Matthaeus 22:8', 'Matthaeus 22:9']",False,False,False,True,True,True,True,True,True
556,jad_occurrence__556,"[49, 49]","[23, 23]","['Matthaeus 23:38', 'Matthaeus 23:39']","[49, 49]","[23, 23]","['Matthaeus 23:38', 'Matthaeus 23:39']",True,True,True,True,True,True,True,True,True
557,jad_occurrence__557,"[49, 49, 49, 49, 49, 49, 49, 49]","[24, 24, 24, 24, 24, 24, 24, 24]","['Matthaeus 24:10', 'Matthaeus 24:11', 'Matthaeus 24:12', 'Matthaeus 24:15', 'Matthaeus 24:16', 'Matthaeus 24:19', 'Matthaeus 24:7', 'Matthaeus 24:8']",[],[],[],False,False,False,False,False,False,False,False,False
561,jad_occurrence__561,"[49, 49, 49]","[23, 23, 27]","['Matthaeus 23:35', 'Matthaeus 23:37', 'Matthaeus 27:25']","[49, 49, 49]","[23, 23, 27]","['Matthaeus 23:35', 'Matthaeus 23:37', 'Matthaeus 27:25']",True,True,True,True,True,True,True,True,True
562,jad_occurrence__562,"[37, 37, 37]","[6, 6, 6]","['Amos 6:6', 'Amos 6:8', 'Amos 6:9']","[1, 37, 37, 67]","[6, 6, 6, 50]","['Amos 6:8', 'Amos 6:9', 'Genesis 50:10', 'Hebraeos 6:13']",False,False,False,True,True,True,True,True,False
563,jad_occurrence__563,"[2, 2]","[12, 12]","['Exodus 12:40', 'Exodus 12:41']","[2, 2]","[12, 12]","['Exodus 12:40', 'Exodus 12:41']",True,True,True,True,True,True,True,True,True
564,jad_occurrence__564,[23],[51],['Psalmi 51:3'],[23],[51],['Psalmi 51:3'],True,True,True,True,True,True,True,True,True
565,jad_occurrence__565,"[29, 53, 53, 54]","[1, 2, 4, 11]","['Actus Apostolorum 2:41', 'Actus Apostolorum 4:4', 'Isaias 1:9', 'Romanos 11:1']","[53, 53, 54, 54]","[2, 4, 11, 11]","['Actus Apostolorum 2:41', 'Actus Apostolorum 4:4', 'Romanos 11:1', 'Romanos 11:5']",False,False,False,True,True,True,False,False,False
566,jad_occurrence__566,"[6, 29]","[1, 23]","['Isaias 1:3', 'Josue 23:9']","[6, 29, 29]","[1, 17, 24]","['Isaias 17:9', 'Isaias 1:3', 'Josue 24:12']",False,False,False,True,True,True,True,False,False
567,jad_occurrence__567,"[29, 49]","[9, 40]","['Isaias 40:3', 'Matthaeus 9:2']","[29, 49]","[9, 40]","['Isaias 40:3', 'Matthaeus 9:2']",True,True,True,True,True,True,True,True,True
568,jad_occurrence__568,"[29, 51]","[4, 32]","['Isaias 32:9', 'Lucas 4:18']",[29],[61],['Isaias 61:1'],False,False,False,True,False,False,False,False,False
569,jad_occurrence__569,"[29, 49, 53, 58]","[6, 9, 28, 52]","['Actus Apostolorum 9:15', 'Ephesios 6:11', 'Isaias 52:10', 'Matthaeus 28:19']","[29, 49, 53, 55, 58]","[6, 6, 9, 28, 52]","['1 Corinthios 6:19', 'Actus Apostolorum 9:15', 'Ephesios 6:11', 'Isaias 52:10', 'Matthaeus 28:19']",False,False,False,True,True,True,True,True,True
570,jad_occurrence__570,"[23, 30, 40, 49]","[3, 12, 23, 55]","['Ieremias 12:7', 'Matthaeus 23:38', 'Micheas 3:12', 'Psalmi 55:9']","[23, 30, 40, 49]","[3, 12, 23, 55]","['Ieremias 12:7', 'Matthaeus 23:38', 'Micheas 3:12', 'Psalmi 55:9']",True,True,True,True,True,True,True,True,True
571,jad_occurrence__571,[52],[7],['Ioannes 7:37'],[52],[7],['Ioannes 7:37'],True,True,True,True,True,True,True,True,True
572,jad_occurrence__572,"[35, 51, 75]","[6, 10, 23]","['Apocalypsis 6:16', 'Lucas 23:30', 'Osee 10:8']","[35, 51, 75]","[6, 10, 23]","['Apocalypsis 6:16', 'Lucas 23:30', 'Osee 10:8']",True,True,True,True,True,True,True,True,True
574,jad_occurrence__574,[49],[27],['Matthaeus 27:50'],[],[],[],False,False,False,False,False,False,False,False,False
575,jad_occurrence__575,"[6, 11]","[6, 16]","['1 Regum 16:34', 'Josue 6:1']","[0, 4, 6]","[0, 6, 21]","['Jordan River 0:0', 'Josue 6:1', 'Numeri 21:12']",False,False,False,True,True,True,False,False,False
576,jad_occurrence__576,"[22, 23, 49, 49]","[5, 14, 23, 31]","['Iob 31:31', 'Matthaeus 23:14', 'Matthaeus 5:7', 'Psalmi 14:4']","[22, 23, 33, 33, 33, 49, 49]","[5, 5, 5, 5, 14, 23, 31]","['Ezechiel 5:10', 'Ezechiel 5:17', 'Ezechiel 5:8', 'Iob 31:31', 'Matthaeus 23:14', 'Matthaeus 5:7', 'Psalmi 14:4']",False,False,False,True,True,True,True,True,True
577,jad_occurrence__577,"[23, 33, 49, 51]","[11, 23, 36, 51]","['Ezechiel 36:21', 'Lucas 11:50', 'Matthaeus 23:37', 'Psalmi 51:10']","[23, 33, 49, 51]","[11, 23, 36, 51]","['Ezechiel 36:21', 'Lucas 11:51', 'Matthaeus 23:37', 'Psalmi 51:10']",True,True,False,True,True,True,True,True,False
578,jad_occurrence__578,"[0, 51, 58, 59]","[2, 4, 4, 16]","['Ephesios 4:13', 'Lucas 16:16', 'Philippenses 4:13', 'Wisdom 2:12 2:12']","[0, 51, 58, 59]","[2, 4, 4, 16]","['Ephesios 4:13', 'Lucas 16:16', 'Philippenses 4:13', 'Wisdom 2:12 2:12']",True,True,True,True,True,True,True,True,True
579,jad_occurrence__579,"[29, 55, 68]","[2, 4, 10]","['1 Corinthios 10:4', 'Iacobi 4:6', 'Isaias 2:11']","[29, 29, 55, 68]","[2, 2, 4, 10]","['1 Corinthios 10:4', 'Iacobi 4:6', 'Isaias 2:11', 'Isaias 2:12']",False,False,False,True,True,True,True,True,True
580,jad_occurrence__580,[23],[74],['Psalmi 74:19'],[23],[74],['Psalmi 74:19'],True,True,True,True,True,True,True,True,True
582,jad_occurrence__582,"[29, 30]","[17, 49]","['Ieremias 49:24', 'Isaias 17:4']","[29, 30]","[17, 49]","['Ieremias 49:24', 'Isaias 17:4']",True,True,True,True,True,True,True,True,True
583,jad_occurrence__583,"[29, 49, 61]","[2, 25, 50]","['1 Thessalonicenses 2:16', 'Isaias 50:11', 'Matthaeus 25:41']","[29, 49, 61]","[2, 25, 50]","['1 Thessalonicenses 2:16', 'Isaias 50:11', 'Matthaeus 25:41']",True,True,True,True,True,True,True,True,True
584,jad_occurrence__584,[29],[65],['Isaias 65:1'],[29],[65],['Isaias 65:1'],True,True,True,True,True,True,True,True,True
586,jad_occurrence__586,"[30, 54]","[9, 29]","['Ieremias 29:4', 'Romanos 9:3']",[54],[9],['Romanos 9:3'],False,False,False,True,True,True,False,False,False
587,jad_occurrence__587,"[1, 23, 29]","[0, 49, 137]","['Genesis 49:10', 'Isaias 0:0', 'Psalmi 137:4']","[1, 23, 29, 40]","[2, 3, 49, 137]","['Genesis 49:10', 'Isaias 3:16', 'Micheas 2:10', 'Psalmi 137:4']",False,False,False,True,True,True,True,False,False
588,jad_occurrence__588,"[23, 49]","[8, 68]","['Matthaeus 8:20', 'Psalmi 68:18']","[1, 23, 23, 49]","[8, 27, 68, 146]","['Genesis 27:27', 'Matthaeus 8:20', 'Psalmi 146:7', 'Psalmi 68:18']",False,False,False,True,True,True,True,True,True
